,number,src_ip,dst_ip,proto,ip_pkt_len,ip_checksum_status,ip_ttl,ip_highest_layer,stream_index,src_port,dst_port,timestamp,time_delta,flags,tcp_flags_ack,tcp_flags_syn,tcp_flags_fin,tcp_flags_urg,tcp_checksum_status,icmp_type_code,icmp_checksum_status,label,label0,label1,label2,label3,label4,label5,label6
179,1116,2886758450,2886758740,6,48,2,255,TELNET,2,23,29231,19.759842,0.000226,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
180,1125,2886758450,2886758740,6,48,2,255,TELNET,2,23,29231,19.909897,0.000319,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
181,1134,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,20.059774,0.000228,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
182,1143,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,20.209743,0.000229,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
183,1158,2265463990,2886758594,6,41,2,64,TELNET,1,23,19522,21.092286,0.001292,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
184,1185,2886758500,3394085589,1,38,2,128,ICMP,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0
185,1197,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,21.099429,0.019423,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
186,1206,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,21.249389,0.019602,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
187,1212,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,21.379593,0.130204,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
188,1215,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,21.399589,0.019768,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
189,1230,2265463990,2886758594,6,42,2,64,TELNET,1,23,19522,22.273245,0.001212,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
190,1236,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,21.759877,0.000225,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
191,1254,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,22.139812,0.000237,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
192,1257,3394085589,2886758549,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
193,1269,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,22.429796,0.270374,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
194,1278,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,22.579678,0.130095,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
195,1308,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,23.189565,0.240089,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
196,1311,2886758450,3319443781,6,41,2,255,TELNET,3,23,45077,23.030687,0.00039,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
197,1317,3319443781,2886758450,6,41,2,64,TELNET,3,45077,23,23.109388,0.06029,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
198,1320,3319443781,2886758450,6,40,2,64,TCP,3,45077,23,23.129073,0.019368,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
199,1335,2886758450,3319443781,6,41,2,255,TELNET,3,23,45077,23.28969,0.000314,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
200,1344,2886758450,3319443781,6,41,2,255,TELNET,3,23,45077,23.369813,0.00034,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
201,1350,3394085589,2886758607,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
202,1,3394085589,2886759173,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
203,10,2886758450,2886758740,6,42,2,255,TELNET,0,23,1591,0.000268,0.000268,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
204,25,2886758594,2265463990,6,41,2,64,TELNET,1,19522,23,0,0,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
205,28,2886758594,2265463990,6,40,2,64,TCP,1,19522,23,0.019845,0.018583,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
206,40,2265463990,2886758594,6,42,2,64,TELNET,1,23,19522,0.282387,0.001128,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
207,67,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,0.179268,0.160079,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
208,79,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,0.309238,0.110095,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
209,82,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,0.329116,0.019649,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
210,88,3319443781,2886758450,6,41,2,64,TELNET,3,45077,23,0.288936,0.180315,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
211,91,3319443781,2886758450,6,40,2,64,TCP,3,45077,23,0.3088,0.01963,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
212,94,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,0.529421,0.200305,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
213,97,2886758450,3319443781,6,41,2,255,TELNET,3,23,45077,0.379135,0.000227,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
214,100,3319443781,2886758450,6,40,2,64,TCP,3,45077,23,0.39878,0.019645,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
215,106,3319443781,2886758450,6,41,2,64,TELNET,3,45077,23,0.528896,0.130116,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
216,109,3319443781,2886758450,6,40,2,64,TCP,3,45077,23,0.54876,0.019631,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
217,112,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,0.7496,0.000221,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
218,118,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,0.839366,0.070118,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
219,121,2886758450,3319443781,6,42,2,255,TELNET,3,23,45077,0.67987,0.000261,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
220,124,3319443781,2886758450,6,40,2,64,TCP,3,45077,23,0.698722,0.018852,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
221,127,3319443781,2886758450,6,40,2,64,TCP,3,45077,23,0.718719,0.019836,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
222,130,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,0.929667,0.070439,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
223,139,3394085589,2886759255,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
224,145,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,1.149701,0.000245,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
225,151,2886759188,3255302297,6,53,2,255,TELNET,4,23,43459,0.000375,0.000375,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
226,154,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,1.239499,0.000226,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
227,157,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,1.259145,0.019646,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
228,160,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,1.329246,0.070101,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
229,163,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,1.349126,0.019656,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
230,175,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,1.519662,0.000233,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
231,187,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,1.739677,0.000282,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
232,193,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,1.829613,0.000247,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
233,199,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,1.919347,0.070089,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
234,211,2886758450,2886758740,6,41,2,255,TELNET,2,23,29231,2.139545,0.000232,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
235,217,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,2.229281,0.070107,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
236,220,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,2.249166,0.019659,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
237,223,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,2.319255,0.070089,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
238,226,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,2.339139,0.019656,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
239,232,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,2.459456,0.120317,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
240,235,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,2.479339,0.019656,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
241,244,2886758740,2886758450,6,41,2,64,TELNET,2,29231,23,2.679435,0.200096,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
242,250,2886758740,2886758450,6,42,2,64,TELNET,2,29231,23,2.771194,0.071906,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
243,253,2886758740,2886758450,6,40,2,64,TCP,2,29231,23,2.78927,0.017786,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
244,334,3394085589,2886759402,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
245,358,3317062633,2886758706,6,41,2,64,TELNET,5,44912,23,0,0,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
246,361,3319443781,2886758450,6,41,2,64,TELNET,3,45077,23,5.448993,0.204464,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
247,364,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,0.179956,0.000774,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
248,367,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,0.360166,0.000768,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
249,370,2886758450,3319443781,6,40,2,255,TCP,3,23,45077,5.744472,0.045491,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
250,373,3319443781,2886758450,6,41,2,64,TELNET,3,45077,23,6.049034,0.204579,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
251,376,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,0.779863,0.000759,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
252,379,2886758450,3319443781,6,40,2,255,TCP,3,23,45077,6.194417,0.045587,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
253,382,3317062633,2886758706,6,40,2,64,TCP,5,44912,23,0.979103,0.018399,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
254,385,3319443781,2886758450,6,41,2,64,TELNET,3,45077,23,6.438984,0.054355,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
255,388,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,7.488463,0.018822,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
256,391,2886758450,3319443781,6,40,2,255,TCP,3,23,45077,6.484619,0.045635,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
257,394,2886758450,3319443781,6,42,2,255,TELNET,3,23,45077,6.540808,0.000871,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
258,397,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,1.329943,0.000772,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
259,400,3319443781,2886758450,6,40,2,64,TCP,3,45077,23,6.728836,0.022024,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
260,403,2886758450,3319443781,6,60,2,255,TELNET,3,23,45077,6.747219,0.018383,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
261,406,2886758450,3319443781,6,48,2,255,TELNET,3,23,45077,6.773791,0.014939,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
262,409,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,7.868789,0.000273,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
263,412,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,1.57989,0.000748,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
264,415,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,7.978708,0.000233,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
265,418,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,8.09867,0.000219,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
266,421,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,1.849856,0.000794,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
267,424,3317062633,2886758706,6,40,2,64,TCP,5,44912,23,1.868925,0.019069,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
268,427,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,8.498835,0.000212,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
269,430,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,2.319978,0.000775,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
270,433,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,8.788957,0.000238,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
271,436,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,2.499931,0.000789,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
272,439,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,8.89881,0.000223,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
273,442,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,9.008727,0.000219,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
274,445,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,9.028417,0.01969,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
275,448,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,9.118858,0.000206,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
276,451,2886758706,3317062633,6,42,2,60,TELNET,5,23,44912,2.86194,0.001358,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
277,454,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,9.228655,0.000224,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
278,457,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,9.338846,0.000214,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
279,460,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,9.538862,0.000272,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
280,463,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,9.828788,0.000241,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
281,466,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,10.118712,0.000212,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
282,469,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,10.349077,0.000209,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
283,472,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,10.459148,0.000227,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
284,475,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,10.639063,0.000209,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
285,478,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,10.849064,0.000297,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
286,481,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,11.138899,0.000207,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
287,484,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,11.248816,0.000211,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
288,487,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,11.398888,0.000234,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
289,490,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,11.538849,0.000239,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
290,493,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,11.648879,0.000278,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
291,496,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,11.758818,0.000254,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
292,499,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,11.938943,0.000215,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
293,502,2886759188,3255302297,6,53,2,255,TELNET,4,23,43459,10.090061,0.000334,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
294,505,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,12.228859,0.000235,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
295,508,2886758706,3317062633,6,41,2,60,TELNET,5,23,44912,5.970958,0.000809,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
296,511,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,12.338891,0.00022,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
297,514,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,12.628885,0.000259,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
298,532,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,13.028753,0.000224,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
299,544,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,13.238709,0.000225,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
300,550,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,13.348677,0.090091,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
301,553,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,13.368556,0.019657,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
302,565,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,13.56864,0.090105,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
303,574,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,13.718844,0.000239,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
304,586,2886758706,3394085589,1,38,2,255,ICMP,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0
305,589,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,14.008566,0.270084,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
306,592,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,14.028421,0.019627,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
307,604,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,14.288938,0.000229,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
308,613,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,14.468671,0.16009,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
309,616,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,14.488543,0.019643,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
310,637,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,14.868898,0.000238,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
311,658,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,15.269127,0.000222,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
312,664,2886758761,3394085589,1,38,2,64,ICMP,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0
313,667,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,15.379028,0.000233,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
314,676,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,15.568765,0.170187,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
315,679,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,15.588538,0.019536,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
316,691,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,15.858616,0.270078,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
317,706,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,16.148777,0.000232,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
318,724,3394085589,2886758804,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
319,733,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,16.599409,0.140766,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
320,742,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,16.768882,0.150324,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
321,745,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,16.788513,0.01939,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
322,754,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,16.948512,0.019438,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
323,757,3394085589,2886758825,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
324,769,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,17.218907,0.000215,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
325,802,3394085589,2886758860,1,38,2,253,ICMP,,,,,,,,,,,,80,1,0,1,0,0,0,0,0,0
326,805,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,17.908636,0.090118,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
327,808,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,17.928495,0.019635,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
328,814,2886758450,2886758740,6,41,2,255,TELNET,0,23,1591,18.018874,0.000226,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
329,835,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,18.41878,0.270333,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
330,838,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,18.438605,0.019588,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
331,850,2886758740,2886758450,6,41,2,64,TELNET,0,1591,23,18.638915,0.090325,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
332,853,2886758740,2886758450,6,40,2,64,TCP,0,1591,23,18.658573,0.0194,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
333,862,2886758860,2886759188,17,60,2,64,DNS,0,1873,53,0,0,,,,,,2,,,0,1,0,0,0,0,0,0
334,865,3344910938,2886758860,6,44,2,64,TCP,6,80,10791,0.000228,0.000228,0x00000012,1,1,0,0,2,,,0,1,0,0,0,0,0,0
335,871,3344910938,2886758860,6,1500,2,64,TCP,6,80,10791,0.037566,0.001232,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
336,874,3344910938,2886758860,6,1500,2,64,TCP,6,80,10791,0.051048,0.007218,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
337,877,3344910938,2886758860,6,1500,2,64,TCP,6,80,10791,0.055109,0.001288,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
338,880,3344910938,2886758860,6,1500,2,64,TCP,6,80,10791,0.065122,0.001303,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
339,883,2886758450,2886758740,6,42,2,255,TELNET,0,23,1591,18.931399,0.000287,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
340,886,3344910938,2886758860,6,1500,2,64,TCP,6,80,10791,0.075189,0.001315,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
341,889,2886758860,3344910938,6,40,2,64,TCP,6,10791,80,0.083813,0.006159,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
342,892,3344910938,2886758860,6,983,2,64,DATA-TEXT-LINES,6,80,10791,0.085943,0.000826,0x00000019,1,0,1,0,2,,,0,1,0,0,0,0,0,0
343,895,3344910938,2886758860,6,40,2,64,TCP,6,80,10791,0.087044,0.000123,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
344,898,2886758860,2886759188,17,60,2,64,DNS,1,1874,53,0,0,,,,,,2,,,0,1,0,0,0,0,0,0
345,901,3344910938,2886758860,6,44,2,64,TCP,7,80,10793,0.000191,0.000191,0x00000012,1,1,0,0,2,,,0,1,0,0,0,0,0,0
346,907,3344910938,2886758860,6,1500,2,64,TCP,7,80,10793,0.059556,0.037348,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
347,910,3344910938,2886758860,6,1500,2,64,TCP,7,80,10793,0.068787,0.007175,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
348,913,3344910938,2886758860,6,1500,2,64,TCP,7,80,10793,0.072895,0.001287,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
349,916,3344910938,2886758860,6,1500,2,64,TCP,7,80,10793,0.082892,0.001286,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
350,919,3344910938,2886758860,6,1500,2,64,TCP,7,80,10793,0.092902,0.001283,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
351,922,2886758860,3344910938,6,40,2,64,TCP,7,10793,80,0.093888,0.000561,0x00000011,1,0,1,0,2,,,0,1,0,0,0,0,0,0
352,925,2886759188,2886758860,17,120,2,255,DNS,2,53,1875,0.000789,0.000789,,,,,,2,,,0,1,0,0,0,0,0,0
353,928,2886758860,3344910938,6,40,2,64,TCP,8,10794,80,0.000306,0.000148,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
354,931,3344910938,2886758860,6,1500,2,64,TCP,8,80,10794,0.031136,0.005647,0x00000018,1,0,0,0,2,,,0,1,0,0,0,0,0,0
355,937,2886758860,3344910938,6,40,2,64,TCP,8,10794,80,0.045012,0.001524,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
356,940,2886758860,3344910938,6,40,2,64,TCP,8,10794,80,0.055006,0.003002,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
357,943,2886758860,3344910938,6,40,2,64,TCP,8,10794,80,0.0558,0.000338,0x00000011,1,0,1,0,2,,,0,1,0,0,0,0,0,0
358,946,2886759188,2886758860,17,120,2,255,DNS,3,53,1876,0.000829,0.000829,,,,,,2,,,0,1,0,0,0,0,0,0
359,949,2886758860,3344910938,6,40,2,64,TCP,9,10795,80,0.000318,0.000148,0x00000010,1,0,0,0,2,,,0,1,0,0,0,0,0,0
